Wall time,Step,Value
1751441435.164381,15075,1.268543019250501e-05
1751441471.5822709,15100,1.260762564925244e-05
1751441508.068855,15125,1.2529980267572682e-05
1751441544.5599287,15150,1.2452494047465734e-05
1751441581.2729087,15175,1.2375169717415702e-05
1751441617.9571476,15200,1.2298006367927883e-05
1751441654.553277,15225,1.2221005817991681e-05
1751441691.014346,15250,1.2144168977101799e-05
1751441727.4948242,15275,1.206749766424764e-05
1751441764.054789,15300,1.19909909699345e-05
1751441800.6680384,15325,1.1914651622646488e-05
1751441837.3801918,15350,1.1838479622383602e-05
1751441874.1202426,15375,1.1762476788135245e-05
1751441910.8689601,15400,1.1686643119901419e-05
1751441947.273648,15425,1.1610980436671525e-05
1751441983.7326963,15450,1.1535488738445565e-05
1751442020.2108572,15475,1.1460169844212942e-05
1751442056.8637865,15500,1.1385024663468357e-05
1751442335.2806196,15525,1.1310054105706513e-05
1751442371.4997654,15550,1.1235259080422111e-05
1751442407.9915984,15575,1.1160639587615151e-05
1751442444.4073,15600,1.1086198355769739e-05
1751442480.7732775,15625,1.1011934475391172e-05
1751442517.2662702,15650,1.0937850674963556e-05
1751442553.9127839,15675,1.0863946954486892e-05
1751442590.5671968,15700,1.079022422345588e-05
1751442626.147256,15725,1.0716683391365223e-05
1751442662.8939538,15750,1.0643326277204324e-05
1751442699.5867264,15775,1.057015197147848e-05
1751442736.1804974,15800,1.04971632026718e-05
1751442772.7072814,15825,1.0424360880278982e-05
1751442809.3985791,15850,1.0351744094805326e-05
1751442845.8714283,15875,1.027931648422964e-05
1751442882.1878712,15900,1.0207076229562517e-05
1751442918.615375,15925,1.0135026059288066e-05
1751442954.9515188,15950,1.0063166882900987e-05
1751442991.325559,15975,9.99149870040128e-06
1751443027.6945126,16000,9.920022421283647e-06
1751443306.8958411,16025,9.848739864537492e-06
1751443343.317418,16050,9.777651030162815e-06
1751443379.8011298,16075,9.706757737149019e-06
1751443416.162636,16100,9.636059985496104e-06
1751443452.5927436,16125,9.565559594193473e-06
1751443489.1623743,16150,9.495256563241128e-06
1751443525.757042,16175,9.42515271162847e-06
1751443562.3430836,16200,9.355248039355502e-06
1751443598.815077,16225,9.285544365411624e-06
1751443635.2646077,16250,9.216041689796839e-06
1751443671.7339454,16275,9.146740922005847e-06
1751443708.3381724,16300,9.077643881028052e-06
1751443744.9808605,16325,9.008750566863455e-06
1751443781.58345,16350,8.940061889006756e-06
1751443818.2552166,16375,8.874314517015591e-06
1751443854.639643,16400,8.806030564301182e-06
1751443890.987921,16425,8.737953976378776e-06
1751443927.4349627,16450,8.670085662743077e-06
1751443962.7617576,16475,8.602427442383487e-06
1751443999.2573974,16500,8.534978405805305e-06
1751444277.8020122,16525,8.467740371997934e-06
1751444314.4163995,16550,8.400714250456076e-06
1751444351.1691573,16575,8.333900950674433e-06
1751444387.4915009,16600,8.267301382147707e-06
1751444423.9450972,16625,8.2009164543706e-06
1751444460.4070132,16650,8.13474616734311e-06
1751444496.867862,16675,8.068792340054642e-06
1751444533.4505143,16700,8.003055881999899e-06
1751444568.537688,16725,7.937536793178879e-06
1751444603.0842583,16750,7.872235983086284e-06
1751444637.5353703,16775,7.807155270711519e-06
1751444671.746572,16800,7.742294656054582e-06
1751444705.8863604,16825,7.677655048610177e-06
1751444740.0784628,16850,7.613237357873004e-06
1751444774.4006033,16875,7.549042948085116e-06
1751444808.6862912,16900,7.485071819246514e-06
1751444842.9923024,16925,7.421324880851898e-06
1751444877.3659134,16950,7.3578039518906735e-06
1751444911.6490111,16975,7.294508577615488e-06
1751444945.8861666,17000,7.2314401222683955e-06
1751445206.4106038,17025,7.168599495344097e-06
1751445240.4967923,17050,7.105987151589943e-06
1751445274.800353,17075,7.043604455247987e-06
1751445309.1321456,17100,6.981451406318229e-06
1751445343.33349,17125,6.9195298237900715e-06
1751445377.5955524,17150,6.857839252916165e-06
1751445411.7670379,17175,6.796381967433263e-06
1751445445.942979,17200,6.735157512594014e-06
1751445479.2867997,17225,6.674166797893122e-06
1751445513.4258044,17250,6.6134116423199885e-06
1751445547.5120573,17275,6.552891591127263e-06
1751445581.629335,17300,6.492608008556999e-06
1751445615.8028736,17325,6.432561804103898e-06
1751445650.0905004,17350,6.37275343251531e-06
1751445684.3012598,17375,6.313183348538587e-06
1751445718.4558835,17400,6.253853371163132e-06
1751445752.6635602,17425,6.1947635003889445e-06
1751445787.0722604,17450,6.135914190963376e-06
1751445821.343373,17475,6.07730680712848e-06
1751445855.7679517,17500,6.0189422583789565e-06
1751446114.5674784,17525,5.960820544714807e-06
1751446148.7018397,17550,5.902943030378083e-06
1751446182.7467153,17575,5.845310170116136e-06
1751446216.8864617,17600,5.787922418676317e-06
1751446250.8963437,17625,5.730781595048029e-06
1751446285.0081794,17650,5.673887244483922e-06
1751446318.9833274,17675,5.617240276478697e-06
1751446352.945907,17700,5.5608420552744064e-06
1751446387.0153508,17725,5.504693035618402e-06
1751446421.1063054,17750,5.448793672258034e-06
1751446455.2252672,17775,5.393144874688005e-06
1751446489.5688143,17800,5.337747552403016e-06
1751446523.9343188,17825,5.282601705403067e-06
1751446558.156774,17850,5.227708697930211e-06
1751446592.42314,17875,5.17306943947915e-06
1751446626.4613774,17900,5.118683930049883e-06
1751446660.7054868,17925,5.064553079137113e-06
1751446694.744374,17950,5.010678250982892e-06
1751446727.876228,17975,4.957058990839869e-06
1751446762.0545022,18000,4.903696662950097e-06
1751447022.6389968,18025,4.850592176808277e-06
1751447056.6699736,18050,4.79774553241441e-06
1751447090.5595515,18075,4.745158094010549e-06
1751447124.4613461,18100,4.692829861596692e-06
1751447158.47264,18125,4.640762199414894e-06
1751447192.3617258,18150,4.5889551074651536e-06
1751447226.3054225,18175,4.537409949989524e-06
1751447260.2748137,18200,4.4861267269880045e-06
1751447294.1089416,18225,4.435106347955298e-06
1751447327.949452,18250,4.384349722386105e-06
1751447361.926754,18275,4.333857305027777e-06
1751447395.9149983,18300,4.283629550627666e-06
1751447429.7660344,18325,4.2336673686804716e-06
1751447463.6419876,18350,4.183971213933546e-06
1751447497.4816124,18375,4.134541995881591e-06
1751447531.343647,18400,4.085379714524606e-06
1751447565.2031264,18425,4.0364857341046445e-06
1751447599.1142619,18450,3.987860509369057e-06
1751447632.8919916,18475,3.939504495065194e-06
1751447666.8396614,18500,3.891418145940406e-06
1751447924.9283292,18525,3.845510036626365e-06
1751447959.0015428,18550,3.7979546050337376e-06
1751447993.1706014,18575,3.750670884983265e-06
1751448027.1377451,18600,3.7036593312222976e-06
1751448061.1025918,18625,3.6569208532455377e-06
1751448095.0698807,18650,3.6104556784266606e-06
1751448129.3141065,18675,3.5642649436340434e-06
1751448161.9807122,18700,3.5183486488676863e-06
1751448196.499276,18725,3.472707703622291e-06
1751448230.7481596,18750,3.427342562645208e-06
1751448264.8280632,18775,3.3822539080574643e-06
1751448299.1160975,18800,3.3374421946064103e-06
1751448333.139319,18825,3.292908331786748e-06
1751448367.228352,18850,3.2486523195984773e-06
1751448401.523485,18875,3.2046752949099755e-06
1751448435.7468126,18900,3.160977485094918e-06
1751448469.9691243,18925,3.1175593449006556e-06
1751448504.170224,18950,3.07442178382189e-06
1751448538.3781679,18975,3.0315652566059725e-06
1751448572.5978155,19000,2.9889902180002537e-06
1751448832.2751625,19025,2.9466971227520844e-06
1751448866.3263192,19050,2.9046868803561665e-06
1751448900.409672,19075,2.8629594908125e-06
1751448934.5568883,19100,2.8215158636157867e-06
1751448968.585145,19125,2.780356680887053e-06
1751449002.8082318,19150,2.7394819426262984e-06
1751449037.1678016,19175,2.6988925583282253e-06
1751449071.2899024,19200,2.6585889827401843e-06
1751449105.4593341,19225,2.6185716706095263e-06
1751449139.5908053,19250,2.5788413040572777e-06
1751449173.8366172,19275,2.539398110457114e-06
1751449208.075959,19300,2.5002427719300613e-06
1751449242.4259818,19325,2.4613757432234706e-06
1751449276.681908,19350,2.422797479084693e-06
1751449310.9896786,19375,2.3845086616347544e-06
1751449345.189839,19400,2.3465095182473306e-06
1751449379.3284674,19425,2.3088007310434477e-06
1751449412.4679906,19450,2.271382754770457e-06
1751449446.7648695,19475,2.2342560441757087e-06
1751449481.030684,19500,2.197421054006554e-06
1751449741.614924,19525,2.1608782390103443e-06
1751449775.6413374,19550,2.1246280539344298e-06
1751449809.81024,19575,2.088671180899837e-06
1751449844.2332618,19600,2.0530078472802415e-06
1751449878.5261822,19625,2.017638507822994e-06
1751449912.5478282,19650,1.9825636172754457e-06
1751449946.7232032,19675,1.9477838577586226e-06
1751449980.8613598,19700,1.9132994566462003e-06
1751450015.2165053,19725,1.8791107549986918e-06
1751450049.4974163,19750,1.8452184349371237e-06
1751450083.7945564,19775,1.811622837522009e-06
1751450118.1392565,19800,1.7783244175006985e-06
1751450152.39011,19825,1.7453235159337055e-06
1751450186.7971795,19850,1.7126207012552186e-06
1751450221.0581458,19875,1.6802162008389132e-06
1751450255.399801,19900,1.648110583118978e-06
1751450289.784796,19925,1.6163043028427637e-06
1751450324.1721215,19950,1.584797587383946e-06
1751450358.3359067,19975,1.5535908914898755e-06
1751450392.533962,20000,1.5226846699079033e-06
1751450652.856945,20025,1.4920793773853802e-06
1751450687.091085,20050,1.4617752412959817e-06
1751450721.4828544,20075,1.4317728300738963e-06
1751450755.7993355,20100,1.4020723710927996e-06
1751450790.1371164,20125,1.3726743191000423e-06
1751450824.540118,20150,1.3435790151561378e-06
1751450858.7703865,20175,1.3147869140084367e-06
1751450892.0462294,20200,1.2862983567174524e-06
1751450926.3699327,20225,1.2581135706568602e-06
1751450960.5974426,20250,1.2302331242608489e-06
1751450994.9014678,20275,1.2026572449030937e-06
1751451029.1950736,20300,1.1753862736441079e-06
1751451063.553976,20325,1.1484206652312423e-06
1751451097.8364413,20350,1.1217606470381725e-06
1751451132.1824615,20375,1.0954066738122492e-06
1751451166.5645862,20400,1.0693590866139857e-06
1751451200.8820512,20425,1.0436181128170574e-06
1751451235.1614504,20450,1.0181840934819775e-06
1751451269.482573,20475,9.93057369669259e-07
1751451303.862635,20500,9.68238396126253e-07
1751451564.0199559,20525,9.437272865397972e-07
1751451598.0676212,20550,9.195244388138235e-07
1751451632.4030492,20575,8.956301940088451e-07
1751451666.7669349,20600,8.720448931853753e-07
1751451701.062484,20625,8.487687068736705e-07
1751451735.4116707,20650,8.258020898210816e-07
1751451769.5827482,20675,8.031452125578653e-07
1751451803.9582274,20700,7.807984161445347e-07
1751451838.1008708,20725,7.587619279547653e-07
1751451872.324399,20750,7.37036145892489e-07
1751451906.4541383,20775,7.156212404879625e-07
1751451940.656963,20800,6.945176096451178e-07
1751451975.0021694,20825,6.737253670507926e-07
1751452009.3021755,20850,6.532448537655e-07
1751452043.7375803,20875,6.330764108497533e-07
1751452078.370425,20900,6.132201519903901e-07
1751452112.588771,20925,5.936764182479237e-07
1751452145.8707252,20950,5.744454369960295e-07
1751452180.1953232,20975,5.555274924518017e-07
1751452214.5504682,21000,5.369227551454969e-07
1751452473.866657,21025,5.186315092942095e-07
1751452507.9944549,21050,5.00653982271615e-07
1751452542.1647627,21075,4.829904582948075e-07
1751452576.3727405,21100,4.656410510506248e-07
1751452610.533466,21125,4.4928140141564654e-07
1751452644.575067,21150,4.3254846104900935e-07
1751452678.5529885,21175,4.161303195360233e-07
1751452712.4830687,21200,4.0002720425036387e-07
1751452746.5924873,21225,3.8423934256570647e-07
1751452780.6880877,21250,3.687669050123077e-07
1751452814.734157,21275,3.53610118963843e-07
1751452848.9781532,21300,3.387691549505689e-07
1751452883.1285415,21325,3.2424424034616095e-07
1751452917.4434018,21350,3.1003551725916623e-07
1751452951.55634,21375,2.961432130632602e-07
1751452985.8192446,21400,2.8256744144528056e-07
1751453020.014166,21425,2.693084297789028e-07
1751453054.370634,21450,2.5636634859438345e-07
1751453088.5652347,21475,2.437413400002697e-07
1751453122.8834546,21500,2.314335603159634e-07
1751453382.3781881,21525,2.1944319428257586e-07
1751453416.6060984,21550,2.077703697977995e-07
1751453450.8505793,21575,1.9641525739189092e-07
1751453485.0049007,21600,1.8537799917339726e-07
1751453519.382355,21625,1.7465872304001095e-07
1751453553.5831199,21650,1.6425757110027916e-07
1751453587.8760898,21675,1.5417468546274904e-07
1751453621.1721287,21700,1.4441019402511301e-07
1751453655.5006905,21725,1.349642104742088e-07
1751453689.8997989,21750,1.2583686270772887e-07
1751453724.308962,21775,1.1702827151793826e-07
1751453758.7088344,21800,1.0853854348624736e-07
1751453793.181239,21825,1.0036779229949389e-07
1751453827.3967383,21850,9.251611743366084e-08
1751453861.7283952,21875,8.498362547015859e-08
1751453896.0325186,21900,7.777041588497013e-08
1751453930.3626294,21925,7.087656683779642e-08
1751453964.6706066,21950,6.430217780462044e-08
1751453998.883165,21975,5.80473340505705e-08
1751454033.1148217,22000,5.211211018263384e-08
1751454293.6928363,22025,4.6496584360511406e-08
1751454328.0563679,22050,4.120082763847677e-08
1751454362.432985,22075,3.622490751808982e-08
1751454396.7954686,22100,3.156889150091047e-08
1751454431.204673,22125,2.7232834654000726e-08
1751454465.6525683,22150,2.3216795597136297e-08
1751454499.9498422,22175,1.9520824068308684e-08
1751454534.3283155,22200,1.614496802915255e-08
1751454568.708455,22225,1.3089271888588883e-08
1751454603.0677156,22250,1.0353772950111306e-08
1751454637.4986541,22275,7.93850762903503e-09
1751454672.0770206,22300,5.843506123426323e-09
1751454706.5850425,22325,4.068795078637777e-09
1751454740.9898121,22350,2.6143980313975135e-09
1751454775.4760933,22375,1.4803329673185317e-09
1751454809.7631347,22400,6.666147633893615e-10
1751454844.3291903,22425,1.7325377243970763e-10
